,respondent_id,seasonal_taken,xyz_taken
1304,1304,1.0,0.0
1305,1305,1.0,0.0
1306,1306,1.0,1.0
1307,1307,0.0,0.0
1309,1309,0.0,0.0
1310,1310,1.0,1.0
1311,1311,1.0,1.0
1313,1313,1.0,1.0
1315,1315,0.0,0.0
1316,1316,0.0,0.0
1317,1317,1.0,1.0
1320,1320,0.0,0.0
1321,1321,0.0,0.0
1323,1323,0.0,0.0
1324,1324,1.0,1.0
1325,1325,0.0,0.0
1326,1326,1.0,1.0
1327,1327,0.0,1.0
1328,1328,0.0,0.0
1330,1330,0.0,0.0
1332,1332,1.0,1.0
1333,1333,1.0,0.0
1335,1335,0.0,0.0
1336,1336,1.0,1.0
1337,1337,0.0,1.0
1338,1338,1.0,1.0
1341,1341,1.0,0.0
1343,1343,0.0,0.0
1344,1344,1.0,1.0
1345,1345,0.0,0.0
1346,1346,0.0,0.0
1347,1347,0.0,0.0
1348,1348,1.0,1.0
1349,1349,0.0,0.0
1350,1350,0.0,0.0
1351,1351,0.0,0.0
1353,1353,1.0,1.0
1354,1354,0.0,0.0
1355,1355,0.0,0.0
1356,1356,1.0,1.0
1358,1358,0.0,0.0
1360,1360,0.0,0.0
1361,1361,0.0,0.0
1362,1362,0.0,0.0
1363,1363,0.0,0.0
1364,1364,1.0,1.0
1365,1365,0.0,1.0
1366,1366,0.0,0.0
1367,1367,0.0,0.0
1369,1369,0.0,0.0
1371,1371,1.0,1.0
1372,1372,0.0,0.0
1373,1373,0.0,0.0
1374,1374,1.0,1.0
1375,1375,0.0,0.0
1376,1376,1.0,1.0
1377,1377,0.0,0.0
1378,1378,0.0,0.0
1379,1379,0.0,0.0
1380,1380,1.0,0.0
1381,1381,0.0,0.0
1382,1382,0.0,0.0
1383,1383,1.0,0.0
1385,1385,1.0,1.0
1386,1386,0.0,0.0
1387,1387,1.0,1.0
1389,1389,0.0,0.0
1390,1390,0.0,0.0
1391,1391,0.0,0.0
1392,1392,0.0,0.0
1393,1393,0.0,0.0
1394,1394,0.0,0.0
1395,1395,0.0,0.0
1396,1396,0.0,0.0
1397,1397,0.0,0.0
1398,1398,0.0,0.0
1399,1399,1.0,1.0
1401,1401,0.0,0.0
1402,1402,0.0,0.0
1403,1403,0.0,0.0
1404,1404,1.0,0.0
1405,1405,0.0,0.0
1406,1406,1.0,1.0
1407,1407,0.0,0.0
1408,1408,0.0,0.0
1409,1409,1.0,0.0
1410,1410,1.0,0.0
1411,1411,0.0,0.0
1412,1412,1.0,0.0
1414,1414,0.0,0.0
1415,1415,0.0,0.0
1416,1416,1.0,1.0
1417,1417,1.0,1.0
1418,1418,0.0,0.0
1419,1419,1.0,1.0
1420,1420,0.0,0.0
1422,1422,0.0,0.0
1423,1423,0.0,0.0
1425,1425,0.0,0.0
1426,1426,1.0,1.0
1427,1427,0.0,0.0
1428,1428,0.0,0.0
1429,1429,0.0,0.0
1430,1430,0.0,0.0
1431,1431,0.0,0.0
1432,1432,1.0,0.0
1433,1433,0.0,0.0
1434,1434,0.0,0.0
1435,1435,0.0,0.0
1437,1437,1.0,0.0
1438,1438,1.0,1.0
1439,1439,0.0,0.0
1440,1440,1.0,1.0
1441,1441,0.0,0.0
1443,1443,1.0,1.0
1444,1444,1.0,0.0
1445,1445,1.0,0.0
1446,1446,0.0,0.0
1447,1447,0.0,0.0
1448,1448,0.0,0.0
1449,1449,0.0,0.0
1450,1450,0.0,0.0
1452,1452,1.0,0.0
1453,1453,0.0,0.0
1454,1454,0.0,0.0
1455,1455,1.0,1.0
1456,1456,0.0,0.0
1457,1457,0.0,0.0
1458,1458,0.0,0.0
1459,1459,1.0,0.0
1460,1460,0.0,0.0
1461,1461,0.0,0.0
1462,1462,0.0,0.0
1464,1464,0.0,0.0
1465,1465,0.0,0.0
1466,1466,0.0,0.0
1467,1467,1.0,1.0
1468,1468,1.0,0.0
1469,1469,1.0,0.0
1470,1470,0.0,0.0
1472,1472,0.0,0.0
1474,1474,0.0,0.0
1475,1475,1.0,1.0
1476,1476,0.0,0.0
1477,1477,1.0,1.0
1478,1478,0.0,0.0
1479,1479,0.0,0.0
1480,1480,0.0,0.0
1481,1481,1.0,1.0
1482,1482,0.0,0.0
1483,1483,0.0,0.0
1485,1485,1.0,1.0
1486,1486,0.0,0.0
1487,1487,0.0,0.0
1488,1488,0.0,0.0
1490,1490,0.0,0.0
1491,1491,1.0,1.0
1492,1492,0.0,0.0
1493,1493,0.0,0.0
1494,1494,0.0,0.0
1495,1495,1.0,1.0
1496,1496,0.0,0.0
1498,1498,0.0,0.0
1499,1499,0.0,0.0
1500,1500,0.0,0.0
1501,1501,0.0,0.0
1502,1502,0.0,0.0
1504,1504,0.0,0.0
1505,1505,0.0,0.0
1508,1508,0.0,0.0
1509,1509,0.0,0.0
1510,1510,0.0,0.0
1511,1511,0.0,0.0
1512,1512,0.0,0.0
1513,1513,0.0,0.0
1514,1514,0.0,0.0
1515,1515,0.0,0.0
1517,1517,1.0,1.0
1518,1518,0.0,0.0
1519,1519,0.0,0.0
1520,1520,0.0,0.0
1521,1521,1.0,0.0
1522,1522,0.0,0.0
1523,1523,1.0,0.0
1524,1524,1.0,1.0
1525,1525,0.0,0.0
1526,1526,0.0,0.0
1527,1527,0.0,0.0
1528,1528,1.0,1.0
1529,1529,0.0,1.0
1530,1530,0.0,0.0
1531,1531,1.0,1.0
1532,1532,0.0,0.0
1533,1533,1.0,0.0
1534,1534,0.0,0.0
1535,1535,0.0,0.0
1536,1536,0.0,0.0
1537,1537,0.0,0.0
1538,1538,0.0,0.0
1539,1539,0.0,0.0
1540,1540,0.0,0.0
1541,1541,0.0,0.0
1542,1542,1.0,1.0
1544,1544,0.0,0.0
1545,1545,0.0,0.0
1546,1546,0.0,0.0
1547,1547,0.0,0.0
1548,1548,1.0,1.0
1549,1549,0.0,0.0
1550,1550,0.0,0.0
1551,1551,1.0,0.0
1552,1552,1.0,0.0
1553,1553,0.0,0.0
1554,1554,0.0,0.0
1555,1555,0.0,0.0
1556,1556,0.0,0.0
1557,1557,1.0,0.0
1558,1558,0.0,0.0
1559,1559,1.0,1.0
1560,1560,0.0,0.0
1562,1562,0.0,0.0
1563,1563,1.0,1.0
1565,1565,1.0,1.0
1566,1566,1.0,0.0
1567,1567,1.0,1.0
1568,1568,1.0,1.0
1569,1569,0.0,1.0
1570,1570,0.0,0.0
1571,1571,1.0,1.0
1572,1572,1.0,0.0
1574,1574,1.0,1.0
1575,1575,1.0,0.0
1576,1576,1.0,0.0
1578,1578,1.0,1.0
1579,1579,1.0,0.0
1580,1580,1.0,0.0
1581,1581,0.0,0.0
1582,1582,0.0,0.0
1583,1583,0.0,0.0
1584,1584,0.0,0.0
1585,1585,0.0,0.0
1586,1586,0.0,0.0
1587,1587,0.0,0.0
1588,1588,0.0,1.0
1589,1589,0.0,0.0
1590,1590,0.0,0.0
1591,1591,1.0,1.0
1592,1592,0.0,0.0
1593,1593,0.0,0.0
1594,1594,1.0,0.0
1595,1595,0.0,0.0
1596,1596,1.0,0.0
1597,1597,0.0,0.0
1599,1599,0.0,0.0
1600,1600,0.0,0.0
1601,1601,0.0,0.0
1604,1604,0.0,0.0
1605,1605,1.0,1.0
1607,1607,0.0,0.0
1608,1608,0.0,0.0
1609,1609,0.0,0.0
1610,1610,1.0,1.0
1611,1611,1.0,0.0
1612,1612,0.0,0.0
1613,1613,0.0,0.0
1614,1614,0.0,1.0
1615,1615,0.0,0.0
1616,1616,0.0,0.0
1617,1617,0.0,0.0
1618,1618,0.0,0.0
1619,1619,0.0,0.0
1620,1620,0.0,0.0
1622,1622,0.0,0.0
1624,1624,0.0,0.0
1625,1625,0.0,0.0
1626,1626,1.0,1.0
1627,1627,0.0,1.0
1628,1628,1.0,1.0
1629,1629,0.0,0.0
1631,1631,1.0,1.0
1632,1632,0.0,0.0
1633,1633,0.0,0.0
1634,1634,0.0,0.0
1635,1635,0.0,0.0
1638,1638,1.0,0.0
1639,1639,0.0,0.0
1640,1640,0.0,0.0
1641,1641,1.0,1.0
1642,1642,1.0,0.0
1643,1643,0.0,0.0
1644,1644,0.0,0.0
1645,1645,0.0,0.0
1648,1648,1.0,1.0
1649,1649,0.0,0.0
1650,1650,1.0,1.0
1651,1651,1.0,1.0
1652,1652,0.0,0.0
1654,1654,1.0,1.0
1655,1655,0.0,0.0
1656,1656,0.0,0.0
1657,1657,0.0,0.0
1658,1658,0.0,0.0
1659,1659,0.0,0.0
1660,1660,0.0,0.0
1661,1661,0.0,0.0
1662,1662,1.0,1.0
1663,1663,1.0,1.0
1664,1664,0.0,0.0
1665,1665,0.0,0.0
1666,1666,0.0,0.0
1667,1667,1.0,1.0
1668,1668,0.0,0.0
1669,1669,0.0,0.0
1670,1670,1.0,1.0
1671,1671,1.0,1.0
1673,1673,1.0,1.0
1674,1674,0.0,0.0
1675,1675,1.0,1.0
1676,1676,0.0,0.0
1677,1677,1.0,1.0
1679,1679,1.0,0.0
1680,1680,1.0,1.0
1681,1681,1.0,1.0
1682,1682,0.0,0.0
1683,1683,0.0,0.0
1684,1684,0.0,0.0
1685,1685,1.0,1.0
1686,1686,0.0,0.0
1687,1687,0.0,0.0
1688,1688,1.0,0.0
1689,1689,0.0,0.0
1690,1690,0.0,0.0
1691,1691,0.0,0.0
1692,1692,0.0,0.0
1693,1693,0.0,0.0
1694,1694,0.0,0.0
1695,1695,1.0,0.0
1696,1696,0.0,0.0
1697,1697,1.0,1.0
1698,1698,0.0,0.0
1699,1699,0.0,0.0
1700,1700,0.0,0.0
1702,1702,0.0,0.0
1704,1704,0.0,0.0
1705,1705,0.0,0.0
1707,1707,0.0,0.0
1708,1708,1.0,0.0
1709,1709,0.0,0.0
1710,1710,0.0,0.0
1711,1711,1.0,1.0
1712,1712,0.0,0.0
1713,1713,0.0,0.0
1714,1714,1.0,0.0
1715,1715,0.0,0.0
1717,1717,0.0,1.0
1718,1718,1.0,1.0
1720,1720,1.0,1.0
1721,1721,0.0,0.0
1722,1722,0.0,0.0
1723,1723,0.0,0.0
1724,1724,1.0,1.0
1725,1725,1.0,0.0
1728,1728,0.0,0.0
1729,1729,0.0,0.0
1730,1730,0.0,0.0
1731,1731,0.0,0.0
1732,1732,1.0,0.0
1733,1733,0.0,0.0
1734,1734,0.0,0.0
1735,1735,0.0,0.0
1736,1736,0.0,0.0
1737,1737,0.0,0.0
1738,1738,0.0,0.0
1740,1740,1.0,1.0
1741,1741,1.0,0.0
1742,1742,0.0,0.0
1743,1743,0.0,0.0
1744,1744,0.0,0.0
1745,1745,0.0,0.0
1746,1746,1.0,1.0
1747,1747,0.0,0.0
1748,1748,0.0,0.0
1749,1749,0.0,1.0
1750,1750,0.0,0.0
1751,1751,1.0,0.0
1752,1752,0.0,0.0
1753,1753,0.0,0.0
1755,1755,0.0,0.0
1756,1756,0.0,0.0
1757,1757,0.0,0.0
1758,1758,1.0,1.0
1759,1759,1.0,0.0
1760,1760,1.0,0.0
1761,1761,0.0,0.0
1763,1763,0.0,0.0
1764,1764,0.0,0.0
1765,1765,0.0,0.0
1766,1766,0.0,0.0
1767,1767,0.0,0.0
1768,1768,1.0,1.0
1769,1769,0.0,0.0
1770,1770,0.0,0.0
1771,1771,0.0,0.0
1773,1773,1.0,1.0
1776,1776,0.0,0.0
1777,1777,0.0,0.0
1778,1778,1.0,0.0
1779,1779,0.0,0.0
1780,1780,0.0,0.0
1781,1781,0.0,0.0
1782,1782,0.0,0.0
1783,1783,0.0,0.0
1784,1784,1.0,0.0
1785,1785,0.0,0.0
1786,1786,1.0,1.0
1787,1787,1.0,1.0
1788,1788,1.0,0.0
1789,1789,1.0,0.0
1790,1790,1.0,1.0
1791,1791,1.0,1.0
1792,1792,0.0,0.0
1793,1793,1.0,0.0
1794,1794,0.0,0.0
1797,1797,1.0,1.0
1798,1798,0.0,0.0
1799,1799,0.0,0.0
1800,1800,1.0,1.0
1801,1801,0.0,1.0
1802,1802,0.0,0.0
1803,1803,1.0,1.0
1804,1804,1.0,1.0
1805,1805,0.0,0.0
1807,1807,0.0,0.0
1808,1808,1.0,1.0
1809,1809,1.0,0.0
1810,1810,0.0,0.0
1811,1811,0.0,0.0
1813,1813,0.0,0.0
1814,1814,0.0,1.0
1815,1815,1.0,1.0
1816,1816,1.0,0.0
1817,1817,1.0,1.0
1818,1818,0.0,0.0
1819,1819,0.0,0.0
1820,1820,0.0,0.0
1821,1821,0.0,0.0
1822,1822,1.0,0.0
1824,1824,0.0,0.0
1825,1825,0.0,0.0
1826,1826,0.0,0.0
1827,1827,0.0,0.0
1828,1828,0.0,0.0
1829,1829,0.0,0.0
1830,1830,0.0,0.0
1832,1832,1.0,0.0
1833,1833,0.0,0.0
1834,1834,1.0,0.0
1835,1835,0.0,0.0
1836,1836,0.0,0.0
1837,1837,0.0,0.0
1839,1839,0.0,0.0
1840,1840,0.0,0.0
1841,1841,1.0,0.0
1842,1842,0.0,0.0
1844,1844,1.0,0.0
1845,1845,0.0,0.0
1846,1846,0.0,0.0
1848,1848,1.0,1.0
1849,1849,1.0,1.0
1850,1850,0.0,0.0
1853,1853,1.0,1.0
1854,1854,1.0,0.0
1855,1855,0.0,0.0
1856,1856,0.0,0.0
1857,1857,0.0,0.0
1859,1859,0.0,1.0
1861,1861,1.0,1.0
1863,1863,0.0,0.0
1864,1864,1.0,1.0
1865,1865,1.0,0.0
1866,1866,0.0,0.0
1867,1867,0.0,0.0
1868,1868,1.0,0.0
1869,1869,0.0,0.0
1870,1870,0.0,0.0
1871,1871,0.0,0.0
1872,1872,0.0,0.0
1873,1873,1.0,1.0
1874,1874,0.0,0.0
1875,1875,0.0,0.0
1876,1876,1.0,1.0
1877,1877,1.0,0.0
1878,1878,0.0,0.0
1879,1879,1.0,0.0
1880,1880,1.0,0.0
1881,1881,0.0,0.0
1882,1882,0.0,0.0
1883,1883,0.0,0.0
1884,1884,0.0,0.0
1885,1885,1.0,0.0
1886,1886,0.0,0.0
1887,1887,0.0,1.0
1888,1888,1.0,1.0
1889,1889,0.0,0.0
1890,1890,0.0,0.0
1891,1891,0.0,0.0
1893,1893,0.0,0.0
1894,1894,0.0,0.0
1895,1895,1.0,1.0
1896,1896,1.0,0.0
1897,1897,1.0,1.0
1899,1899,0.0,0.0
1900,1900,1.0,0.0
1901,1901,1.0,0.0
1902,1902,0.0,0.0
1903,1903,1.0,0.0
1905,1905,0.0,0.0
1906,1906,1.0,1.0
1907,1907,0.0,0.0
1909,1909,1.0,0.0
1910,1910,1.0,1.0
1911,1911,0.0,0.0
1912,1912,0.0,1.0
1914,1914,0.0,0.0
1915,1915,1.0,0.0
1917,1917,0.0,0.0
1918,1918,0.0,0.0
1919,1919,0.0,0.0
1920,1920,0.0,1.0
1921,1921,0.0,0.0
1922,1922,1.0,1.0
1924,1924,0.0,0.0
1925,1925,0.0,0.0
1926,1926,1.0,1.0
1927,1927,1.0,0.0
1928,1928,0.0,1.0
1929,1929,0.0,0.0
1930,1930,0.0,0.0
1931,1931,1.0,1.0
1932,1932,0.0,0.0
1933,1933,0.0,0.0
1934,1934,1.0,1.0
1935,1935,0.0,0.0
1936,1936,1.0,0.0
1937,1937,0.0,0.0
1938,1938,0.0,0.0
1939,1939,0.0,0.0
1940,1940,0.0,0.0
1942,1942,0.0,0.0
1943,1943,1.0,1.0
1945,1945,0.0,0.0
1947,1947,0.0,0.0
1948,1948,0.0,1.0
1950,1950,0.0,0.0
1951,1951,1.0,0.0
1952,1952,1.0,0.0
1953,1953,0.0,0.0
1955,1955,1.0,1.0
1956,1956,1.0,1.0
1957,1957,0.0,0.0
1958,1958,1.0,1.0
1959,1959,0.0,0.0
1960,1960,1.0,1.0
1961,1961,1.0,1.0
1962,1962,0.0,0.0
1963,1963,0.0,0.0
1964,1964,0.0,1.0
1965,1965,0.0,0.0
1966,1966,0.0,0.0
1967,1967,1.0,1.0
1968,1968,1.0,0.0
1969,1969,1.0,1.0
1970,1970,1.0,0.0
1971,1971,1.0,0.0
1972,1972,1.0,1.0
1973,1973,0.0,1.0
1974,1974,1.0,1.0
1975,1975,1.0,1.0
1976,1976,0.0,0.0
1977,1977,0.0,0.0
1978,1978,1.0,0.0
1979,1979,0.0,0.0
1980,1980,0.0,0.0
1982,1982,1.0,1.0
1983,1983,0.0,0.0
1987,1987,0.0,0.0
1989,1989,1.0,0.0
1990,1990,1.0,1.0
1991,1991,1.0,0.0
1992,1992,0.0,1.0
1993,1993,0.0,0.0
1994,1994,0.0,0.0
1996,1996,1.0,0.0
1997,1997,0.0,0.0
1998,1998,0.0,0.0
1999,1999,0.0,0.0
2002,2002,1.0,0.0
2003,2003,0.0,0.0
2004,2004,0.0,0.0
2005,2005,0.0,0.0
2006,2006,0.0,0.0
2007,2007,0.0,0.0
2008,2008,1.0,1.0
2009,2009,0.0,0.0
2010,2010,0.0,0.0
2011,2011,1.0,1.0
2012,2012,1.0,1.0
2013,2013,0.0,0.0
2014,2014,0.0,0.0
2015,2015,0.0,0.0
2016,2016,1.0,0.0
2017,2017,0.0,0.0
2019,2019,0.0,0.0
2020,2020,0.0,0.0
2021,2021,1.0,1.0
2022,2022,0.0,0.0
2023,2023,0.0,0.0
2024,2024,1.0,1.0
2025,2025,1.0,1.0
2026,2026,1.0,0.0
2027,2027,0.0,0.0
2028,2028,0.0,0.0
2029,2029,0.0,0.0
2030,2030,0.0,0.0
2031,2031,0.0,0.0
2032,2032,0.0,0.0
2033,2033,0.0,0.0
2034,2034,0.0,0.0
2035,2035,1.0,0.0
2036,2036,1.0,0.0
2037,2037,0.0,0.0
2038,2038,1.0,1.0
2039,2039,0.0,0.0
2040,2040,0.0,0.0
2041,2041,1.0,1.0
2042,2042,0.0,0.0
2043,2043,0.0,0.0
2044,2044,0.0,0.0
2045,2045,0.0,0.0
2046,2046,0.0,0.0
2047,2047,1.0,1.0
2048,2048,1.0,1.0
2049,2049,1.0,1.0
2050,2050,0.0,0.0
2051,2051,0.0,0.0
2053,2053,0.0,1.0
2055,2055,0.0,0.0
2056,2056,0.0,0.0
2057,2057,0.0,0.0
2058,2058,1.0,0.0
2059,2059,0.0,0.0
2060,2060,1.0,0.0
2061,2061,1.0,0.0
2063,2063,0.0,0.0
2064,2064,0.0,0.0
2065,2065,0.0,0.0
2066,2066,1.0,1.0
2067,2067,0.0,0.0
2068,2068,0.0,0.0
2069,2069,1.0,1.0
2070,2070,0.0,0.0
2071,2071,0.0,0.0
2072,2072,0.0,0.0
2073,2073,1.0,0.0
2074,2074,0.0,0.0
2075,2075,0.0,0.0
2076,2076,0.0,0.0
2077,2077,0.0,0.0
2078,2078,0.0,0.0
2079,2079,1.0,1.0
2081,2081,1.0,0.0
2082,2082,1.0,1.0
2083,2083,1.0,1.0
2084,2084,0.0,0.0
2085,2085,0.0,0.0
2086,2086,0.0,0.0
2087,2087,1.0,1.0
2088,2088,1.0,1.0
2089,2089,1.0,1.0
2090,2090,0.0,0.0
2091,2091,1.0,1.0
2092,2092,0.0,0.0
2094,2094,0.0,0.0
2096,2096,0.0,0.0
2097,2097,0.0,0.0
2098,2098,0.0,0.0
2099,2099,1.0,0.0
2100,2100,0.0,0.0
2102,2102,1.0,0.0
2103,2103,0.0,0.0
2104,2104,1.0,1.0
2105,2105,0.0,0.0
2106,2106,0.0,0.0
2107,2107,0.0,0.0
2108,2108,0.0,0.0
2109,2109,0.0,0.0
2110,2110,1.0,0.0
2111,2111,0.0,0.0
2113,2113,1.0,0.0
2114,2114,1.0,1.0
2115,2115,0.0,0.0
2117,2117,0.0,0.0
2119,2119,1.0,0.0
2120,2120,0.0,0.0
2121,2121,0.0,0.0
2123,2123,0.0,0.0
2124,2124,0.0,0.0
2125,2125,0.0,0.0
2126,2126,0.0,0.0
2127,2127,1.0,0.0
2128,2128,0.0,0.0
2129,2129,0.0,0.0
2130,2130,1.0,0.0
2132,2132,1.0,1.0
2133,2133,0.0,0.0
2134,2134,1.0,1.0
2135,2135,0.0,0.0
2137,2137,1.0,0.0
2138,2138,1.0,0.0
2139,2139,0.0,0.0
2140,2140,0.0,0.0
2141,2141,0.0,1.0
2142,2142,0.0,0.0
2144,2144,0.0,0.0
2145,2145,0.0,0.0
2148,2148,0.0,0.0
2151,2151,0.0,0.0
2152,2152,0.0,1.0
2153,2153,0.0,0.0
2154,2154,0.0,0.0
2155,2155,1.0,0.0
2156,2156,0.0,0.0
2157,2157,1.0,1.0
2158,2158,0.0,0.0
2159,2159,0.0,0.0
2160,2160,1.0,0.0
2161,2161,0.0,0.0
2162,2162,0.0,0.0
2164,2164,1.0,0.0
2165,2165,0.0,0.0
2167,2167,0.0,0.0
2168,2168,0.0,0.0
2169,2169,0.0,0.0
2170,2170,0.0,0.0
2171,2171,0.0,0.0
2172,2172,0.0,0.0
2173,2173,0.0,1.0
2175,2175,0.0,0.0
2176,2176,0.0,0.0
2177,2177,1.0,0.0
2179,2179,0.0,0.0
2180,2180,0.0,0.0
2181,2181,0.0,1.0
2182,2182,0.0,0.0
2183,2183,0.0,0.0
2184,2184,1.0,1.0
2185,2185,1.0,1.0
2186,2186,0.0,0.0
2187,2187,0.0,0.0
2188,2188,0.0,0.0
2189,2189,0.0,0.0
2191,2191,1.0,1.0
2193,2193,1.0,0.0
2194,2194,0.0,0.0
2196,2196,1.0,0.0
2197,2197,0.0,0.0
2198,2198,1.0,1.0
2199,2199,0.0,0.0
2200,2200,0.0,0.0
2201,2201,0.0,0.0
2202,2202,0.0,0.0
2203,2203,0.0,0.0
2204,2204,1.0,1.0
2205,2205,1.0,0.0
2207,2207,0.0,0.0
2208,2208,0.0,0.0
2209,2209,1.0,1.0
2211,2211,0.0,0.0
2212,2212,0.0,0.0
2213,2213,0.0,0.0
2214,2214,1.0,1.0
2215,2215,0.0,0.0
2216,2216,0.0,0.0
2217,2217,1.0,1.0
2218,2218,0.0,0.0
2219,2219,0.0,0.0
2220,2220,0.0,0.0
2221,2221,0.0,0.0
2222,2222,0.0,0.0
2223,2223,0.0,0.0
2224,2224,1.0,0.0
2225,2225,0.0,0.0
2226,2226,1.0,0.0
2227,2227,0.0,1.0
2228,2228,0.0,0.0
2229,2229,0.0,0.0
2230,2230,0.0,0.0
2233,2233,1.0,0.0
2234,2234,0.0,0.0
2235,2235,0.0,0.0
2236,2236,1.0,0.0
2237,2237,0.0,0.0
2238,2238,0.0,0.0
2239,2239,1.0,0.0
2240,2240,1.0,1.0
2241,2241,1.0,0.0
2242,2242,0.0,0.0
2243,2243,1.0,1.0
2245,2245,0.0,0.0
2246,2246,1.0,1.0
2248,2248,1.0,1.0
2249,2249,0.0,0.0
2251,2251,0.0,0.0
2252,2252,0.0,0.0
2253,2253,1.0,1.0
2254,2254,1.0,1.0
2255,2255,0.0,0.0
2256,2256,1.0,1.0
2257,2257,1.0,1.0
2258,2258,1.0,0.0
2259,2259,0.0,0.0
2260,2260,0.0,1.0
2261,2261,1.0,1.0
2262,2262,0.0,0.0
2263,2263,1.0,0.0
2265,2265,0.0,0.0
2266,2266,0.0,0.0
2267,2267,1.0,0.0
2268,2268,0.0,0.0
2269,2269,0.0,0.0
2271,2271,0.0,0.0
2272,2272,0.0,0.0
2273,2273,0.0,0.0
2274,2274,0.0,0.0
2275,2275,1.0,1.0
2276,2276,0.0,0.0
2277,2277,0.0,0.0
2281,2281,0.0,0.0
2282,2282,0.0,0.0
2284,2284,0.0,1.0
2286,2286,0.0,0.0
2287,2287,1.0,0.0
2288,2288,0.0,0.0
2289,2289,0.0,0.0
2290,2290,1.0,0.0
2291,2291,1.0,1.0
2292,2292,1.0,1.0
2293,2293,0.0,0.0
2295,2295,0.0,0.0
2296,2296,0.0,0.0
2297,2297,0.0,0.0
2298,2298,0.0,0.0
2299,2299,0.0,0.0
2302,2302,0.0,0.0
2303,2303,0.0,0.0
2304,2304,0.0,0.0
2305,2305,0.0,0.0
2306,2306,1.0,0.0
2307,2307,0.0,0.0
2308,2308,0.0,0.0
2312,2312,0.0,0.0
2313,2313,0.0,0.0
2314,2314,0.0,0.0
2315,2315,0.0,0.0
2316,2316,0.0,0.0
2317,2317,0.0,0.0
2318,2318,0.0,0.0
2320,2320,1.0,1.0
2321,2321,1.0,1.0
2322,2322,1.0,1.0
2323,2323,0.0,0.0
2324,2324,0.0,0.0
2325,2325,1.0,1.0
2326,2326,0.0,0.0
2328,2328,0.0,0.0
2329,2329,1.0,0.0
2330,2330,1.0,1.0
2331,2331,0.0,0.0
2332,2332,1.0,0.0
2333,2333,0.0,0.0
2334,2334,0.0,0.0
2335,2335,1.0,0.0
2336,2336,0.0,0.0
2338,2338,1.0,1.0
2340,2340,0.0,0.0
2341,2341,0.0,0.0
2342,2342,1.0,1.0
2343,2343,0.0,0.0
2344,2344,1.0,1.0
2345,2345,1.0,0.0
2347,2347,0.0,0.0
2348,2348,0.0,0.0
2349,2349,1.0,1.0
2350,2350,1.0,0.0
2351,2351,0.0,0.0
2352,2352,0.0,0.0
2353,2353,1.0,0.0
2354,2354,0.0,0.0
2355,2355,1.0,0.0
2356,2356,0.0,0.0
2357,2357,0.0,0.0
2358,2358,1.0,0.0
2359,2359,0.0,0.0
2360,2360,0.0,0.0
2361,2361,0.0,0.0
2362,2362,0.0,0.0
2363,2363,0.0,0.0
2364,2364,0.0,0.0
2365,2365,1.0,1.0
2366,2366,1.0,0.0
2367,2367,0.0,0.0
2368,2368,0.0,0.0
2369,2369,0.0,0.0
2370,2370,0.0,0.0
2371,2371,0.0,0.0
2372,2372,1.0,1.0
2373,2373,1.0,1.0
2374,2374,1.0,1.0
2375,2375,0.0,0.0
2376,2376,0.0,0.0
2378,2378,0.0,0.0
2379,2379,0.0,0.0
2380,2380,0.0,0.0
2381,2381,1.0,0.0
2382,2382,1.0,0.0
2383,2383,1.0,0.0
2384,2384,0.0,0.0
2385,2385,0.0,0.0
2386,2386,1.0,1.0
2387,2387,1.0,1.0
2388,2388,1.0,0.0
2389,2389,0.0,0.0
2390,2390,0.0,0.0
2391,2391,1.0,0.0
2392,2392,0.0,0.0
2393,2393,0.0,0.0
2394,2394,1.0,0.0
2395,2395,1.0,1.0
2396,2396,0.0,0.0
2397,2397,0.0,0.0
2398,2398,1.0,1.0
2399,2399,0.0,1.0
2400,2400,1.0,1.0
2401,2401,1.0,1.0
2402,2402,0.0,0.0
2403,2403,0.0,0.0
2405,2405,0.0,0.0
2406,2406,0.0,0.0
2407,2407,0.0,0.0
2408,2408,0.0,0.0
2409,2409,1.0,1.0
2410,2410,0.0,0.0
2411,2411,0.0,0.0
2412,2412,0.0,0.0
2414,2414,1.0,1.0
2415,2415,1.0,0.0
2418,2418,0.0,0.0
2419,2419,1.0,0.0
2421,2421,1.0,0.0
2422,2422,0.0,0.0
2423,2423,1.0,1.0
2424,2424,0.0,0.0
2426,2426,1.0,1.0
2427,2427,0.0,0.0
2429,2429,1.0,1.0
2430,2430,0.0,0.0
2431,2431,0.0,0.0
2432,2432,0.0,0.0
2433,2433,1.0,0.0
2434,2434,0.0,0.0
2438,2438,0.0,0.0
2439,2439,0.0,0.0
2440,2440,1.0,1.0
2441,2441,1.0,1.0
2442,2442,1.0,0.0
2443,2443,0.0,0.0
2444,2444,1.0,0.0
2446,2446,0.0,1.0
2448,2448,0.0,0.0
2449,2449,1.0,1.0
2450,2450,0.0,0.0
2451,2451,1.0,1.0
2452,2452,1.0,0.0
2453,2453,1.0,0.0
2454,2454,0.0,0.0
2455,2455,0.0,0.0
2456,2456,0.0,0.0
2457,2457,0.0,0.0
2459,2459,1.0,1.0
2460,2460,1.0,0.0
2461,2461,0.0,0.0
2462,2462,0.0,0.0
2463,2463,1.0,0.0
2464,2464,1.0,0.0
2465,2465,1.0,0.0
2466,2466,0.0,1.0
2467,2467,0.0,0.0
2468,2468,1.0,0.0
